n_nodes,turning_radius,instance_idx,aa_cost,glkh_cost,aa_time,glkh_time,relative_error,cost_ratio,seed,success
10,0.05,37,3.475480794562854,2.815854778903875,0.0062923431396484375,1.4784212112426758,0.23425427355161788,1.234254273551618,38,True
10,0.05,38,3.2583417254245295,2.7791631307410287,0.013966560363769531,1.0721683502197266,0.17241830441084394,1.172418304410844,39,True
10,0.05,39,3.973854090244803,3.5650056871926887,0.0058307647705078125,1.1586744785308838,0.11468380107243738,1.1146838010724374,40,True
10,0.05,40,2.903538671138754,2.6897034045881867,0.005917787551879883,1.2082784175872803,0.07950142985497954,1.0795014298549797,41,True
10,0.05,41,3.5508718948273246,3.0850294716710276,0.0032274723052978516,0.927487850189209,0.15100096366469076,1.1510009636646907,42,True
10,0.05,42,3.0743575541899966,2.832098033674386,0.0035843849182128906,0.9399831295013428,0.08554065489085524,1.0855406548908553,43,True
10,0.05,43,3.4954361644084804,3.2872320379998086,0.0055637359619140625,1.2573108673095703,0.06333721623599117,1.063337216235991,44,True
10,0.05,44,3.4329330946973897,3.0449030567982853,0.0050699710845947266,1.370337724685669,0.1274359251053194,1.1274359251053194,45,True
10,0.05,45,3.3019489448953507,2.9431331423780986,0.005585670471191406,1.4922854900360107,0.12191626581572969,1.1219162658157298,46,True
10,0.05,46,3.4782749988270516,3.0857778426120253,0.003289937973022461,1.1420886516571045,0.1271955326125449,1.127195532612545,47,True
10,0.05,47,3.4321269833790544,2.987671764148507,0.0034461021423339844,0.875680685043335,0.1487630684748993,1.1487630684748993,48,True
10,0.05,48,3.744710856163274,3.058503216397972,0.005020856857299805,1.0818307399749756,0.22436060753058656,1.2243606075305866,49,True
10,0.05,49,3.3279900757836245,2.7194339983118794,0.0051534175872802734,1.2343521118164062,0.2237804182228778,1.2237804182228778,50,True
10,0.05,50,2.860477165523524,2.915524968932637,0.0050182342529296875,0.9981262683868408,0.018880923331370213,0.9811190766686297,51,True
10,0.05,51,3.5087886104187724,3.2760505265156747,0.005334377288818359,1.0056374073028564,0.07104227545312987,1.07104227545313,52,True
10,0.05,52,2.7741276629788882,2.7526504226550355,0.0030972957611083984,0.9239373207092285,0.007802385710546265,1.0078023857105463,53,True
10,0.05,53,3.889871345753483,3.4294549985919396,0.0031142234802246094,0.953021764755249,0.13425350306406716,1.1342535030640672,54,True
10,0.05,54,3.7253758092024323,3.3917869120033597,0.005560159683227539,1.623403787612915,0.0983519619167462,1.0983519619167461,55,True
10,0.05,55,2.979691546827262,2.740617018039128,0.003019571304321289,0.9019589424133301,0.08723383355445577,1.0872338335544558,56,True
10,0.05,56,4.201280815113542,3.8811631105162494,0.0028374195098876953,1.2060179710388184,0.08247983799751,1.08247983799751,57,True
10,0.05,57,4.005151669208355,3.201333949802289,0.0029306411743164062,0.8949465751647949,0.2510883687894258,1.2510883687894259,58,True
10,0.05,58,2.7052506217080783,2.503749099591943,0.0032339096069335938,1.053203821182251,0.08047991795542754,1.0804799179554276,59,True
10,0.05,59,3.2731157419040544,2.8908471161480227,0.003415346145629883,0.9752824306488037,0.13223412044888577,1.1322341204488857,60,True
10,0.05,60,3.571247656252995,3.0305199065529522,0.00311279296875,0.9114675521850586,0.17842738750232814,1.1784273875023281,61,True
10,0.05,61,3.7815067184288553,3.6409208691842836,0.0037763118743896484,0.9450280666351318,0.03861271757770137,1.0386127175777013,62,True
